"round","run_id","epoch","epoch_zero_based","step","loss","learning_rate","scheduler"
"round1_5epoch","lr2e-6","5","4","65","7.158","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","66","7.1755","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","67","6.9708","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","68","6.9289","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","69","7.2196","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","70","7.8459","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","71","7.3387","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","72","7.0322","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","73","7.4003","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","74","7.5799","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","75","7.1592","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","76","6.407","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","77","7.4941","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","78","7.7517","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","79","6.1849","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","80","7.2549","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","81","6.566","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","82","7.0752","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","83","7.0827","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","84","7.2424","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","85","7.3783","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","86","7.4147","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","87","7.2921","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","88","7.2356","2E-06","constant"
"round1_5epoch","lr2e-6","5","4","89","7.6465","2E-06","constant"
"round1_5epoch","lr5e-6","1","0","0","15.1341","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","1","15.0652","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","2","14.6685","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","3","14.7097","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","4","12.3462","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","5","13.0831","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","6","12.079","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","7","12.75","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","8","11.4331","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","9","11.3481","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","10","10.7345","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","11","11.2969","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","12","10.6255","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","13","10.6726","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","14","11.0371","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","15","10.1064","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","16","9.9988","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","17","9.6129","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","18","10.0682","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","19","9.6095","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","20","9.191","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","21","9.3139","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","22","8.7633","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","23","9.2984","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","24","8.7901","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","25","9.2478","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","26","9.2022","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","27","9.2888","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","28","8.5193","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","29","8.4364","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","30","8.6689","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","31","7.9991","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","32","8.4497","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","33","7.9722","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","34","8.2666","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","35","8.7594","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","36","8.1835","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","37","7.872","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","38","8.2512","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","39","8.2358","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","40","7.6431","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","41","8.0935","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","42","8.0086","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","43","8.2959","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","44","8.2971","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","45","8.0953","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","46","8.3915","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","47","7.6291","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","48","8.1309","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","49","7.4561","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","50","7.4903","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","51","7.8442","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","52","7.6135","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","53","8.1692","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","54","8.4574","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","55","8.2518","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","56","8.0761","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","57","7.8712","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","58","7.3514","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","59","7.8432","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","60","7.4928","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","61","8.0661","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","62","7.9219","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","63","7.2885","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","64","7.9345","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","65","8.2028","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","66","7.1433","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","67","7.4604","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","68","7.6321","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","69","7.1929","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","70","7.8623","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","71","7.1802","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","72","7.2188","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","73","7.859","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","74","7.7817","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","75","8.0168","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","76","7.2555","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","77","7.476","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","78","7.1855","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","79","7.0977","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","80","7.3633","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","81","6.7487","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","82","7.4353","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","83","7.6545","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","84","7.4536","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","85","7.4814","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","86","7.9216","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","87","6.8608","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","88","7.5488","5E-06","constant"
"round1_5epoch","lr5e-6","1","0","89","7.3957","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","0","7.4977","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","1","7.404","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","2","7.098","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","3","7.1437","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","4","7.0399","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","5","7.5733","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","6","6.7733","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","7","7.5948","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","8","6.8632","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","9","7.4435","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","10","7.606","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","11","7.3164","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","12","7.3119","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","13","6.8814","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","14","7.2755","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","15","7.172","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","16","7.0962","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","17","6.9153","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","18","6.7919","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","19","7.0238","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","20","6.9008","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","21","7.6388","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","22","7.2376","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","23","6.8467","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","24","7.3873","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","25","7.1559","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","26","6.2858","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","27","7.0759","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","28","6.9507","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","29","6.4195","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","30","6.7686","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","31","7.3599","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","32","7.0869","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","33","7.4171","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","34","7.632","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","35","7.1162","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","36","6.5367","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","37","7.0537","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","38","6.8232","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","39","7.1054","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","40","6.7447","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","41","7.2149","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","42","7.3567","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","43","7.2331","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","44","6.7701","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","45","6.7226","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","46","7.0359","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","47","6.5873","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","48","7.2003","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","49","7.4291","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","50","7.3658","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","51","7.3157","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","52","7.2321","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","53","7.2988","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","54","7.4244","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","55","7.1319","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","56","6.395","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","57","6.9693","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","58","6.9006","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","59","7.4368","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","60","7.03","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","61","7.0704","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","62","6.8871","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","63","6.7565","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","64","7.2548","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","65","7.021","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","66","6.3532","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","67","6.9279","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","68","6.4903","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","69","6.8773","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","70","7.2104","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","71","7.3612","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","72","6.7052","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","73","5.784","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","74","6.1533","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","75","6.9359","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","76","6.8148","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","77","7.1004","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","78","7.0896","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","79","7.2068","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","80","7.6474","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","81","6.994","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","82","6.5416","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","83","7.236","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","84","6.0558","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","85","6.5037","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","86","6.9028","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","87","6.7116","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","88","6.4484","5E-06","constant"
"round1_5epoch","lr5e-6","2","1","89","7.3715","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","0","6.6238","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","1","6.5738","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","2","6.4732","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","3","7.081","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","4","6.8896","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","5","6.8444","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","6","7.1029","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","7","6.8134","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","8","6.9383","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","9","7.2227","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","10","7.2149","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","11","7.0897","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","12","7.0193","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","13","6.7344","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","14","6.3858","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","15","6.9707","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","16","6.7282","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","17","6.2786","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","18","6.5493","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","19","6.7928","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","20","6.269","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","21","6.8484","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","22","5.9975","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","23","6.0291","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","24","5.5087","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","25","6.7345","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","26","6.0893","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","27","7.0307","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","28","6.9972","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","29","6.6402","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","30","6.1591","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","31","6.2201","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","32","6.5122","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","33","6.8012","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","34","5.9309","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","35","7.5229","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","36","7.0927","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","37","6.9669","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","38","6.7866","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","39","7.4477","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","40","6.7311","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","41","6.8568","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","42","7.0194","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","43","6.7627","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","44","7.1349","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","45","6.7687","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","46","6.4868","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","47","6.7552","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","48","6.3511","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","49","7.1752","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","50","6.5711","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","51","7.0753","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","52","6.6422","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","53","6.7188","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","54","6.8288","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","55","6.7684","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","56","6.907","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","57","6.7656","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","58","6.2686","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","59","6.9345","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","60","6.8222","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","61","7.152","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","62","6.8378","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","63","6.7192","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","64","6.8281","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","65","6.4709","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","66","6.7312","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","67","7.0975","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","68","7.1744","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","69","6.7383","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","70","6.3197","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","71","6.5138","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","72","6.8422","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","73","6.973","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","74","6.4836","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","75","6.9663","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","76","6.4581","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","77","6.1965","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","78","5.6555","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","79","6.045","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","80","5.6862","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","81","6.3473","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","82","6.728","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","83","6.8407","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","84","7.0236","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","85","6.5953","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","86","6.9134","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","87","6.7585","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","88","6.3057","5E-06","constant"
"round1_5epoch","lr5e-6","3","2","89","6.1754","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","0","6.0376","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","1","6.4863","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","2","6.626","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","3","5.518","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","4","6.8812","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","5","6.2507","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","6","6.5505","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","7","6.3287","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","8","6.5204","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","9","7.1806","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","10","6.1188","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","11","6.8201","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","12","6.5563","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","13","5.9311","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","14","7.0507","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","15","6.3393","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","16","6.3359","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","17","6.338","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","18","6.5801","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","19","6.7576","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","20","6.3423","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","21","6.9226","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","22","6.9358","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","23","6.7911","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","24","6.8184","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","25","6.364","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","26","5.5222","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","27","6.4601","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","28","6.2887","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","29","6.9994","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","30","6.8985","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","31","6.3674","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","32","6.674","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","33","6.4035","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","34","6.7614","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","35","6.223","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","36","5.8972","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","37","5.475","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","38","6.8598","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","39","6.1211","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","40","6.3849","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","41","6.629","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","42","6.6323","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","43","6.9507","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","44","6.3711","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","45","6.7475","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","46","6.3739","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","47","6.6284","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","48","6.6089","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","49","6.8497","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","50","6.9391","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","51","7.2039","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","52","6.5153","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","53","6.1818","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","54","6.8389","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","55","5.7202","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","56","6.1743","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","57","6.1817","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","58","6.6866","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","59","6.5154","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","60","6.7105","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","61","5.6646","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","62","5.536","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","63","6.8077","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","64","6.5891","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","65","6.1187","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","66","6.4246","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","67","6.8006","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","68","6.2149","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","69","6.9464","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","70","7.1723","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","71","6.7845","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","72","6.4094","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","73","6.2702","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","74","6.4572","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","75","6.6904","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","76","6.3105","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","77","6.6337","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","78","6.5806","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","79","6.2849","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","80","6.4076","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","81","6.8965","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","82","6.7747","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","83","6.2407","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","84","5.8036","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","85","6.4474","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","86","6.4358","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","87","6.1169","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","88","6.8878","5E-06","constant"
"round1_5epoch","lr5e-6","4","3","89","6.7884","5E-06","constant"
"round1_5epoch","lr5e-6","5","4","0","6.1204","5E-06","constant"
"round1_5epoch","lr5e-6","5","4","1","6.3947","5E-06","constant"
"round1_5epoch","lr5e-6","5","4","2","6.3072","5E-06","constant"
